rank,filter,grade,name,quality,virality,frequency,subscribers,views,stats_url,date_scraped,source
28,subscribers,203,Lagu Anak Indonesia Balita,0,7,51,9350000,4548800227,https://graphyrepo.com/p/laguanakindonesiabalita-64ec861e,2022-09-16T03:49:11+00Z,graphyrepo
29,subscribers,420,PANJI PETUALANG,20,50,50,9260000,1569066187,https://graphyrepo.com/p/panjipetualang-b667494b,2022-09-16T03:49:11+00Z,graphyrepo
30,subscribers,252,Ani Nurhayani,12,7,54,9260000,1719205705,https://graphyrepo.com/p/aninurhayani-3464f947,2022-09-16T03:49:11+00Z,graphyrepo
31,subscribers,380,Sara Wijayanto,29,22,50,9250000,1013934131,https://graphyrepo.com/p/sarawijayanto-8618199f,2022-09-16T03:49:11+00Z,graphyrepo
32,subscribers,378,Rendy Rangers,26,20,57,9190000,1630965448,https://graphyrepo.com/p/rendyrangers-8d570c52,2022-09-16T03:49:11+00Z,graphyrepo
33,subscribers,231,Bobon Santoso,8,14,51,9130000,1381448454,https://graphyrepo.com/p/bobonsantoso-6bd2e181,2022-09-16T03:49:11+00Z,graphyrepo
34,subscribers,176,The LetsPlay Family,0,7,50,8980000,3339530859,https://graphyrepo.com/p/theletsplayfamily-375a3d33,2022-09-16T03:49:11+00Z,graphyrepo
35,subscribers,591,deHakims,10,100,53,8950000,1637521442,https://graphyrepo.com/p/dehakims-3c9c07dd,2022-09-16T03:49:11+00Z,graphyrepo
36,subscribers,201,Nussa Official,14,7,50,8840000,2569054811,https://graphyrepo.com/p/nussaofficial-b18e6415,2022-09-16T03:49:11+00Z,graphyrepo
37,subscribers,238,Daftar5,8,14,54,8290000,1275397639,https://graphyrepo.com/p/daftar5-88b2c233,2022-09-16T03:49:11+00Z,graphyrepo
38,subscribers,502,kemas pake z,0,100,50,8280000,778156282,https://graphyrepo.com/p/kemaspakez-404035b8,2022-09-16T03:49:11+00Z,graphyrepo
39,subscribers,319,Erpan1140,20,20,50,8080000,1593082553,https://graphyrepo.com/p/erpan1140-f30642ad,2022-09-16T03:49:11+00Z,graphyrepo
40,subscribers,296,Maell Lee,16,24,50,8050000,744619738,https://graphyrepo.com/p/maelllee-78853b1c,2022-09-16T03:49:11+00Z,graphyrepo
41,subscribers,404,Tribunnews,14,16,98,7960000,5431414500,https://graphyrepo.com/p/tribunnews-c37dffa9,2022-09-16T03:49:11+00Z,graphyrepo
42,subscribers,316,MD Entertainment,14,7,70,7820000,3796522771,https://graphyrepo.com/p/mdentertainment-dfc17eb6,2022-09-16T03:49:11+00Z,graphyrepo
43,subscribers,189,fikrifadlu ,4,7,50,7740000,3371910745,https://graphyrepo.com/p/fikrifadlu-62300ac2,2022-09-16T03:49:11+00Z,graphyrepo
44,subscribers,302,Rizky Riplay,28,7,50,7620000,1071168965,https://graphyrepo.com/p/rizkyriplay-2c219ce5,2022-09-16T03:49:11+00Z,graphyrepo
45,subscribers,232,Angga Candra,8,7,51,7460000,1118921312,https://graphyrepo.com/p/anggacandra-33c3425f,2022-09-16T03:49:11+00Z,graphyrepo
46,subscribers,369,Oura Gaming,10,40,59,7270000,1973879181,https://graphyrepo.com/p/ouragaming-29058214,2022-09-16T03:49:11+00Z,graphyrepo
47,subscribers,527,animasinopal,0,100,50,7240000,798260068,https://graphyrepo.com/p/animasinopal-d585699a,2022-09-16T03:49:11+00Z,graphyrepo
48,subscribers,322,Putih Abu-Abu,30,18,51,7120000,1820829945,https://graphyrepo.com/p/putihabuabu-bdf9b360,2022-09-16T03:49:11+00Z,graphyrepo
49,subscribers,282,musisi jogja project,22,18,56,6970000,1296455891,https://graphyrepo.com/p/musisijogjaproject-211bed4c,2022-09-16T03:49:11+00Z,graphyrepo
50,subscribers,340,Rasyah Rasyid,26,20,51,6960000,684601614,https://graphyrepo.com/p/rasyahrasyid-cd3d512c,2022-09-16T03:49:11+00Z,graphyrepo
51,subscribers,237,Hi Patrick,24,7,50,6950000,743809604,https://graphyrepo.com/p/hipatrick-5ab3b63e,2022-09-16T03:49:11+00Z,graphyrepo
52,subscribers,206,DJ Opus,8,7,51,6810000,588963834,https://graphyrepo.com/p/djopus-0b51b5fc,2022-09-16T03:49:11+00Z,graphyrepo
53,subscribers,312,FATEH HALILINTAR,24,7,50,6560000,279414875,https://graphyrepo.com/p/fatehhalilintar-22885765,2022-09-16T03:49:11+00Z,graphyrepo
54,subscribers,218,86 & Custom Protection NET,8,7,56,6530000,2618735021,https://graphyrepo.com/p/86customprotectionnet-349bb358,2022-09-16T03:49:11+00Z,graphyrepo
55,subscribers,254,Indonesian Idol,8,7,50,6460000,1831716543,https://graphyrepo.com/p/indonesianidol-f2adb831,2022-09-16T03:49:11+00Z,graphyrepo
56,subscribers,200,Calon Sarjana,8,7,60,6410000,492624833,https://graphyrepo.com/p/calonsarjana-c63cb1f3,2022-09-16T03:49:11+00Z,graphyrepo
57,subscribers,245,TAULANY TV,11,22,51,6360000,1285885525,https://graphyrepo.com/p/taulanytv-2a8777d7,2022-09-16T03:49:11+00Z,graphyrepo
58,subscribers,382,WAWAN MKS,26,40,50,6290000,491734284,https://graphyrepo.com/p/wawanmks-8a707272,2022-09-16T03:49:11+00Z,graphyrepo
59,subscribers,353,Tribun Timur,5,10,97,6280000,5459439316,https://graphyrepo.com/p/tribuntimur-f1c646c7,2022-09-16T03:49:11+00Z,graphyrepo
60,subscribers,284,Natasha Wilona,23,22,50,6200000,517798513,https://graphyrepo.com/p/natashawilona-4b7a4429,2022-09-16T03:49:11+00Z,graphyrepo
61,subscribers,312,BrandonKent Everything,10,40,55,6180000,1624412880,https://graphyrepo.com/p/brandonkenteverything-6261705e,2022-09-16T03:49:11+00Z,graphyrepo
62,subscribers,220,Vincent Raditya,12,0,50,6000000,560495227,https://graphyrepo.com/p/vincentraditya-91195d03,2022-09-16T03:49:11+00Z,graphyrepo
63,subscribers,299,The Hermansyah A6,12,14,53,5930000,1247211965,https://graphyrepo.com/p/thehermansyaha6-34846978,2022-09-16T03:49:11+00Z,graphyrepo
64,subscribers,312,Trinity Optima Production,22,8,50,5880000,3549191533,https://graphyrepo.com/p/trinityoptimaproduction-1df4a4cd,2022-09-16T03:49:11+00Z,graphyrepo
65,subscribers,342,Jurnal Risa,29,10,51,5820000,945515756,https://graphyrepo.com/p/jurnalrisa-ea5d5434,2022-09-16T03:49:11+00Z,graphyrepo
66,subscribers,306,Thariq Halilintar,29,7,52,5750000,416057695,https://graphyrepo.com/p/thariqhalilintar-5203b2a9,2022-09-16T03:49:11+00Z,graphyrepo
67,subscribers,350,Teguh Sugianto,20,20,53,5720000,2245769502,https://graphyrepo.com/p/teguhsugianto-439d9107,2022-09-16T03:49:11+00Z,graphyrepo
68,subscribers,232,Hobby Makan,11,10,51,5690000,977453235,https://graphyrepo.com/p/hobbymakan-46062043,2022-09-16T03:49:11+00Z,graphyrepo
69,subscribers,234,SABYAN,15,8,50,5650000,469011867,https://graphyrepo.com/p/sabyan-a1c01486,2022-09-16T03:49:11+00Z,graphyrepo
70,subscribers,351,Maul Ibra,15,40,53,5490000,1654617004,https://graphyrepo.com/p/maulibra-a658b733,2022-09-16T03:49:11+00Z,graphyrepo
71,subscribers,234,Picky Picks,16,7,50,5350000,504295576,https://graphyrepo.com/p/pickypicks-44535c6f,2022-09-16T03:49:11+00Z,graphyrepo
72,subscribers,357,Fakta Populer,6,35,55,5320000,594934994,https://graphyrepo.com/p/faktapopuler-586e75eb,2022-09-16T03:49:11+00Z,graphyrepo
73,subscribers,370,BeaconCream,26,20,54,5260000,2189249205,https://graphyrepo.com/p/beaconcream-0a8fa45e,2022-09-16T03:49:11+00Z,graphyrepo
74,subscribers,384,WeTV Indonesia,28,7,91,5230000,1586973231,https://graphyrepo.com/p/wetvindonesia-094b87f7,2022-09-16T03:49:11+00Z,graphyrepo
75,subscribers,286,DENNY CAKNAN,22,8,50,5170000,1537782029,https://graphyrepo.com/p/dennycaknan-c0f4eb0e,2022-09-16T03:49:11+00Z,graphyrepo
76,subscribers,322,LESTI CHANNEL,20,14,50,5160000,242794347,https://graphyrepo.com/p/lestichannel-e0b937f4,2022-09-16T03:49:11+00Z,graphyrepo
77,subscribers,279,Korea Reomit,17,10,52,5130000,875428630,https://graphyrepo.com/p/koreareomit-a38ee08c,2022-09-16T03:49:11+00Z,graphyrepo
78,subscribers,280,MAQ,20,14,54,5130000,845425308,https://graphyrepo.com/p/maq-60813f18,2022-09-16T03:49:11+00Z,graphyrepo
79,subscribers,363,MILYHYA,20,40,50,5050000,686379623,https://graphyrepo.com/p/milyhya-5514c545,2022-09-16T03:49:11+00Z,graphyrepo
80,subscribers,315,Felix Official,30,8,51,5030000,1215524475,https://graphyrepo.com/p/felixofficial-66f2358f,2022-09-16T03:49:11+00Z,graphyrepo
81,subscribers,221,NABILA SUAKA,20,7,50,4880000,850955717,https://graphyrepo.com/p/nabilasuaka-0ace4ac8,2022-09-16T03:49:11+00Z,graphyrepo
82,subscribers,255,Jonathan Liandi,8,16,57,4850000,1570645084,https://graphyrepo.com/p/jonathanliandi-af9fee27,2022-09-16T03:49:11+00Z,graphyrepo
83,subscribers,247,GA,12,7,52,4800000,512277269,https://graphyrepo.com/p/gritteagatha-69ca520a,2022-09-16T03:49:11+00Z,graphyrepo
84,subscribers,202,Ismi n Hidayah,14,7,50,4790000,449696068,https://graphyrepo.com/p/isminhidayah-0550aca3,2022-09-16T03:49:11+00Z,graphyrepo
85,subscribers,302,Al-Bahjah  TV,20,7,64,4670000,600784401,https://graphyrepo.com/p/albahjahtv-e27eaefd,2022-09-16T03:49:11+00Z,graphyrepo
86,subscribers,312,RianTV,13,33,50,4640000,523563619,https://graphyrepo.com/p/riantv-3706c9e0,2022-09-16T03:49:11+00Z,graphyrepo
87,subscribers,205,Nex Carlos,8,7,51,4610000,1171968300,https://graphyrepo.com/p/nexcarlos-d2a2dff6,2022-09-16T03:49:11+00Z,graphyrepo
88,subscribers,310,Syam Kapuk,17,12,53,4610000,391190421,https://graphyrepo.com/p/syamkapuk-3650c248,2022-09-16T03:49:11+00Z,graphyrepo
89,subscribers,280,Aish TV,14,14,51,4590000,401543726,https://graphyrepo.com/p/aishtv-a1699e49,2022-09-16T03:49:11+00Z,graphyrepo
90,subscribers,219,Diva The Series Official,5,7,50,4570000,2183759016,https://graphyrepo.com/p/divatheseries-3cf059a9,2022-09-16T03:49:11+00Z,graphyrepo
91,subscribers,254,JalanTikus,11,24,50,4570000,584539000,https://graphyrepo.com/p/jalantikus-9fbcea72,2022-09-16T03:49:11+00Z,graphyrepo
92,subscribers,236,Farida Nurhan,8,7,54,4500000,1077286757,https://graphyrepo.com/p/faridanurhan-610d9c01,2022-09-16T03:49:11+00Z,graphyrepo
93,subscribers,178,DeLirik,2,8,56,4490000,2141234994,https://graphyrepo.com/p/delirik-5416e484,2022-09-16T03:49:11+00Z,graphyrepo
94,subscribers,235,Keira Charma,10,7,50,4450000,1124431532,https://graphyrepo.com/p/keiracharma-4d49e5a5,2022-09-16T03:49:11+00Z,graphyrepo
95,subscribers,303,Azuya Surya,18,16,53,4440000,1412772166,https://graphyrepo.com/p/azuyasurya-53aa8cbe,2022-09-16T03:49:11+00Z,graphyrepo
96,subscribers,207,Permana Cuy,8,7,52,4430000,325219878,https://graphyrepo.com/p/permanacuy-fcd7464d,2022-09-16T03:49:11+00Z,graphyrepo
97,subscribers,310,RICIS TV,44,7,53,4430000,379711823,https://graphyrepo.com/p/ricistv-81c117b4,2022-09-16T03:49:11+00Z,graphyrepo
98,subscribers,342,RIZALMUK GAME,22,16,52,4400000,576684864,https://graphyrepo.com/p/rizalmukgame-11ef3b4d,2022-09-16T03:49:11+00Z,graphyrepo
99,subscribers,214,UYE tone,2,8,50,4390000,975417975,https://graphyrepo.com/p/uyetone-580633e9,2022-09-16T03:49:11+00Z,graphyrepo
100,subscribers,225,Nofin Asia,6,8,50,4340000,578464334,https://graphyrepo.com/p/nofinasia-48cf8908,2022-09-16T03:49:11+00Z,graphyrepo
1,video views,344,RCTI - LAYAR DRAMA INDONESIA,16,8,91,15400000,13003916157,https://graphyrepo.com/p/rctilayardramaindonesia-d53281f3,2022-09-16T03:49:11+00Z,graphyrepo
2,video views,455,TRANS7 OFFICIAL,12,33,98,23500000,12652425405,https://graphyrepo.com/p/trans7-ca8eca2c,2022-09-16T03:49:11+00Z,graphyrepo
3,video views,470,KOMPASTV,16,33,98,13000000,9580268093,https://graphyrepo.com/p/kompastv-7e0647cb,2022-09-16T03:49:11+00Z,graphyrepo
4,video views,352,TRANS TV Official,8,8,97,16100000,8890977604,https://graphyrepo.com/p/transtv-321c0e42,2022-09-16T03:49:11+00Z,graphyrepo
5,video views,387,MNCTV OFFICIAL ,5,24,90,13800000,7462486601,https://graphyrepo.com/p/mnctv-46b0eb10,2022-09-16T03:49:11+00Z,graphyrepo
6,video views,323,SHOPEE Indonesia,0,21,73,2520000,6810145961,https://graphyrepo.com/p/shopeeindonesia-f2138c40,2022-09-16T03:49:11+00Z,graphyrepo
7,video views,329,tvOneNews ,14,16,98,9430000,5645719490,https://graphyrepo.com/p/tvonenews-5a986d2e,2022-09-16T03:49:11+00Z,graphyrepo
8,video views,587,Frost Diamond,74,33,54,22600000,5479472170,https://graphyrepo.com/p/frostdiamond-988fafd6,2022-09-16T03:49:11+00Z,graphyrepo
9,video views,353,Tribun Timur,5,10,97,6280000,5459439316,https://graphyrepo.com/p/tribuntimur-f1c646c7,2022-09-16T03:49:11+00Z,graphyrepo
10,video views,404,Tribunnews,14,16,98,7960000,5431414500,https://graphyrepo.com/p/tribunnews-c37dffa9,2022-09-16T03:49:11+00Z,graphyrepo
11,video views,382,Ricis Official,50,14,53,30500000,5192311262,https://graphyrepo.com/p/ricisofficial-29665a11,2022-09-16T03:49:11+00Z,graphyrepo
12,video views,353,CNN Indonesia,14,16,97,9730000,5018170065,https://graphyrepo.com/p/cnnindonesia-eb7a6b09,2022-09-16T03:49:11+00Z,graphyrepo
13,video views,203,Lagu Anak Indonesia Balita,0,7,51,9350000,4548800227,https://graphyrepo.com/p/laguanakindonesiabalita-64ec861e,2022-09-16T03:49:11+00Z,graphyrepo
14,video views,213,Ini Talk Show,5,12,50,9860000,4486516492,https://graphyrepo.com/p/initalkshow-6cdb6f2d,2022-09-16T03:49:11+00Z,graphyrepo
15,video views,447,Baim Paula,50,33,53,20800000,4291596405,https://graphyrepo.com/p/baimpaula-7d2348c2,2022-09-16T03:49:11+00Z,graphyrepo
16,video views,381,AH,50,14,53,30000000,4120108552,https://graphyrepo.com/p/ah-0ee27217,2022-09-16T03:49:11+00Z,graphyrepo
17,video views,316,MD Entertainment,14,7,70,7820000,3796522771,https://graphyrepo.com/p/mdentertainment-dfc17eb6,2022-09-16T03:49:11+00Z,graphyrepo
18,video views,312,Trinity Optima Production,22,8,50,5880000,3549191533,https://graphyrepo.com/p/trinityoptimaproduction-1df4a4cd,2022-09-16T03:49:11+00Z,graphyrepo
19,video views,269,Arif muhammad,14,12,50,14500000,3465703629,https://graphyrepo.com/p/arifmuhammad-b96b828c,2022-09-16T03:49:11+00Z,graphyrepo
20,video views,189,fikrifadlu ,4,7,50,7740000,3371910745,https://graphyrepo.com/p/fikrifadlu-62300ac2,2022-09-16T03:49:11+00Z,graphyrepo
21,video views,176,The LetsPlay Family,0,7,50,8980000,3339530859,https://graphyrepo.com/p/theletsplayfamily-375a3d33,2022-09-16T03:49:11+00Z,graphyrepo
22,video views,299,GEN HALILINTAR,33,16,50,18100000,3196690153,https://graphyrepo.com/p/genhalilintar-a3c95282,2022-09-16T03:49:11+00Z,graphyrepo
23,video views,289,tanboy kun,16,8,51,16400000,3103643570,https://graphyrepo.com/p/tanboykun-0379219a,2022-09-16T03:49:11+00Z,graphyrepo
24,video views,300,The Shiny Peanut,10,24,50,12900000,2842177720,https://graphyrepo.com/p/theshinypeanut-e78c6717,2022-09-16T03:49:11+00Z,graphyrepo
25,video views,271,Musica Studios,2,16,51,3920000,2824104991,https://graphyrepo.com/p/musicastudios-d3e9b863,2022-09-16T03:49:11+00Z,graphyrepo
26,video views,193,Zara Cute,4,7,52,3290000,2792371116,https://graphyrepo.com/p/zaracute-054bb09d,2022-09-16T03:49:11+00Z,graphyrepo
27,video views,218,86 & Custom Protection NET,8,7,56,6530000,2618735021,https://graphyrepo.com/p/86customprotectionnet-349bb358,2022-09-16T03:49:11+00Z,graphyrepo
28,video views,324,Naisa Alifia Yuriza (N.A.Y),33,8,52,17900000,2578709237,https://graphyrepo.com/p/naisaalifiayurizanay-d4cb79bd,2022-09-16T03:49:11+00Z,graphyrepo
29,video views,201,Nussa Official,14,7,50,8840000,2569054811,https://graphyrepo.com/p/nussaofficial-b18e6415,2022-09-16T03:49:11+00Z,graphyrepo
30,video views,350,Teguh Sugianto,20,20,53,5720000,2245769502,https://graphyrepo.com/p/teguhsugianto-439d9107,2022-09-16T03:49:11+00Z,graphyrepo
31,video views,370,BeaconCream,26,20,54,5260000,2189249205,https://graphyrepo.com/p/beaconcream-0a8fa45e,2022-09-16T03:49:11+00Z,graphyrepo
32,video views,219,Diva The Series Official,5,7,50,4570000,2183759016,https://graphyrepo.com/p/divatheseries-3cf059a9,2022-09-16T03:49:11+00Z,graphyrepo
33,video views,320,Nihongo Mantappu,29,10,52,9680000,2171137998,https://graphyrepo.com/p/nihongomantappu-8e2e86aa,2022-09-16T03:49:11+00Z,graphyrepo
34,video views,409,GadgetIn,37,28,51,9810000,2143719332,https://graphyrepo.com/p/gadgetin-355944e2,2022-09-16T03:49:11+00Z,graphyrepo
35,video views,178,DeLirik,2,8,56,4490000,2141234994,https://graphyrepo.com/p/delirik-5416e484,2022-09-16T03:49:11+00Z,graphyrepo
36,video views,260,MasterChef Indonesia,10,7,50,3690000,1979330837,https://graphyrepo.com/p/masterchefindonesia-d546e9e0,2022-09-16T03:49:11+00Z,graphyrepo
37,video views,369,Oura Gaming,10,40,59,7270000,1973879181,https://graphyrepo.com/p/ouragaming-29058214,2022-09-16T03:49:11+00Z,graphyrepo
38,video views,305,Official NET News,10,14,84,3410000,1910764417,https://graphyrepo.com/p/officialnetnews-1bf848a0,2022-09-16T03:49:11+00Z,graphyrepo
39,video views,275,Daftar Populer,10,12,59,14600000,1902222110,https://graphyrepo.com/p/daftarpopuler-3f41c05f,2022-09-16T03:49:11+00Z,graphyrepo
40,video views,254,Indonesian Idol,8,7,50,6460000,1831716543,https://graphyrepo.com/p/indonesianidol-f2adb831,2022-09-16T03:49:11+00Z,graphyrepo
41,video views,322,Putih Abu-Abu,30,18,51,7120000,1820829945,https://graphyrepo.com/p/putihabuabu-bdf9b360,2022-09-16T03:49:11+00Z,graphyrepo
42,video views,415,Jessica Jane,74,0,51,10900000,1803601600,https://graphyrepo.com/p/jessicajane-0eda708d,2022-09-16T03:49:11+00Z,graphyrepo
43,video views,283,Tokopedia,16,7,51,2320000,1725251647,https://graphyrepo.com/p/tokopedia-0633d5ff,2022-09-16T03:49:11+00Z,graphyrepo
44,video views,252,Ani Nurhayani,12,7,54,9260000,1719205705,https://graphyrepo.com/p/aninurhayani-3464f947,2022-09-16T03:49:11+00Z,graphyrepo
45,video views,217,Gudang Tutorial,10,0,52,4170000,1697971935,https://graphyrepo.com/p/gudangtutorial-a2b572ce,2022-09-16T03:49:11+00Z,graphyrepo
46,video views,351,Maul Ibra,15,40,53,5490000,1654617004,https://graphyrepo.com/p/maulibra-a658b733,2022-09-16T03:49:11+00Z,graphyrepo
47,video views,591,deHakims,10,100,53,8950000,1637521442,https://graphyrepo.com/p/dehakims-3c9c07dd,2022-09-16T03:49:11+00Z,graphyrepo
48,video views,127,Kastari Sentra,0,0,50,3970000,1633195966,https://graphyrepo.com/p/kastarisentra-05e99c6d,2022-09-16T03:49:11+00Z,graphyrepo
49,video views,378,Rendy Rangers,26,20,57,9190000,1630965448,https://graphyrepo.com/p/rendyrangers-8d570c52,2022-09-16T03:49:11+00Z,graphyrepo
50,video views,214,Lifia Niala,4,7,50,2380000,1627100183,https://graphyrepo.com/p/lifianiala-dc508c8b,2022-09-16T03:49:11+00Z,graphyrepo
51,video views,312,BrandonKent Everything,10,40,55,6180000,1624412880,https://graphyrepo.com/p/brandonkenteverything-6261705e,2022-09-16T03:49:11+00Z,graphyrepo
52,video views,223,Stresmen,18,8,53,3830000,1623524287,https://graphyrepo.com/p/stresmen-8f1e0cd3,2022-09-16T03:49:11+00Z,graphyrepo
53,video views,319,Erpan1140,20,20,50,8080000,1593082553,https://graphyrepo.com/p/erpan1140-f30642ad,2022-09-16T03:49:11+00Z,graphyrepo
54,video views,384,WeTV Indonesia,28,7,91,5230000,1586973231,https://graphyrepo.com/p/wetvindonesia-094b87f7,2022-09-16T03:49:11+00Z,graphyrepo
55,video views,255,Jonathan Liandi,8,16,57,4850000,1570645084,https://graphyrepo.com/p/jonathanliandi-af9fee27,2022-09-16T03:49:11+00Z,graphyrepo
56,video views,420,PANJI PETUALANG,20,50,50,9260000,1569066187,https://graphyrepo.com/p/panjipetualang-b667494b,2022-09-16T03:49:11+00Z,graphyrepo
57,video views,241,Hana Callista,4,14,51,3870000,1557752608,https://graphyrepo.com/p/hanacallista-e00d5d75,2022-09-16T03:49:11+00Z,graphyrepo
58,video views,286,DENNY CAKNAN,22,8,50,5170000,1537782029,https://graphyrepo.com/p/dennycaknan-c0f4eb0e,2022-09-16T03:49:11+00Z,graphyrepo
59,video views,212,Google Indonesia,17,7,50,754000,1520888644,https://graphyrepo.com/p/googleindonesia-bd137689,2022-09-16T03:49:11+00Z,graphyrepo
60,video views,282,ACI GameSpot,13,8,53,3090000,1519689220,https://graphyrepo.com/p/acigamespot-1fe461cc,2022-09-16T03:49:11+00Z,graphyrepo
61,video views,206,GoDuplo TV,14,0,51,3110000,1518620284,https://graphyrepo.com/p/goduplotv-d4b2db74,2022-09-16T03:49:11+00Z,graphyrepo
62,video views,165,Ibu dan Balita Indonesia,4,0,50,4080000,1511737167,https://graphyrepo.com/p/ibudanbalitaindonesia-2a6f7df2,2022-09-16T03:49:11+00Z,graphyrepo
63,video views,202,Grab Indonesia,0,7,50,402000,1500575907,https://graphyrepo.com/p/grabindonesia-0bd167d3,2022-09-16T03:49:11+00Z,graphyrepo
64,video views,548,Sani Music Indonesia,6,100,51,3320000,1491466842,https://graphyrepo.com/p/sanimusicindonesia-1ebb526d,2022-09-16T03:49:11+00Z,graphyrepo
65,video views,151,Lagu Anak TV,0,7,50,4030000,1472269431,https://graphyrepo.com/p/laguanaktv-032043ca,2022-09-16T03:49:11+00Z,graphyrepo
66,video views,201,LINTANG MEDIA,0,7,50,4330000,1455526851,https://graphyrepo.com/p/lintangmedia-ce502b7e,2022-09-16T03:49:11+00Z,graphyrepo
67,video views,319,Nessie Judge,27,12,52,9570000,1424565939,https://graphyrepo.com/p/nessiejudge-5544837c,2022-09-16T03:49:11+00Z,graphyrepo
68,video views,303,Azuya Surya,18,16,53,4440000,1412772166,https://graphyrepo.com/p/azuyasurya-53aa8cbe,2022-09-16T03:49:11+00Z,graphyrepo
69,video views,284,Global Musik Era Digital,6,16,52,4100000,1392384922,https://graphyrepo.com/p/globalmusikeradigital-630cd64c,2022-09-16T03:49:11+00Z,graphyrepo
