rank,filter,grade,name,category,subscribers,views,stats_url,date_scraped,source
61,noxscore weekly,4,GARUDA WISNU SATRIA MUDA,Entertainment,3.07M,407.31K,https://www.noxinfluencer.com/youtube/channel/UCuMg4Dcg3uiqjtenGXEZiRw,2022-09-17T03:26:23+00Z,noxinfluencer
62,noxscore weekly,4,Langit Entertainment,Entertainment,1.19M,80.51K,https://www.noxinfluencer.com/youtube/channel/UC5foCJHEPupNHMvHTDN8sDA,2022-09-17T03:26:23+00Z,noxinfluencer
63,noxscore weekly,4,Fanny Tjandra,Gaming,959K,223.97K,https://www.noxinfluencer.com/youtube/channel/UCM4m4jzE3UG1yQWJQH59gjA,2022-09-17T03:26:23+00Z,noxinfluencer
64,noxscore weekly,4,Balomba,Entertainment,710K,840.42K,https://www.noxinfluencer.com/youtube/channel/UCTNyONs3U2XnpqxUC3CUBew,2022-09-17T03:26:23+00Z,noxinfluencer
65,noxscore weekly,4,WILSON SINAI,Comedy,1.27M,3.77M,https://www.noxinfluencer.com/youtube/channel/UC7NjHQFW-iD0nZy2javtbsA,2022-09-17T03:26:23+00Z,noxinfluencer
66,noxscore weekly,4,HaYoGo,Gaming,1.06M,153.03K,https://www.noxinfluencer.com/youtube/channel/UCnQ-LTP1uBTL9vgDUW6_IHw,2022-09-17T03:26:23+00Z,noxinfluencer
67,noxscore weekly,4,MOOMOO,Gaming,975K,227.79K,https://www.noxinfluencer.com/youtube/channel/UCqzxU2_l0r_48-RAy0lBHWg,2022-09-17T03:26:23+00Z,noxinfluencer
68,noxscore weekly,4,Dian Bara,People & Blogs,878K,326.18K,https://www.noxinfluencer.com/youtube/channel/UCo-eH20fR3_U-lQU3vchj6w,2022-09-17T03:26:23+00Z,noxinfluencer
69,noxscore weekly,4,Kanal Anak Bangsa,Education,631K,63.55K,https://www.noxinfluencer.com/youtube/channel/UC5TAFExUssXTwWP6bz9bqfw,2022-09-17T03:26:23+00Z,noxinfluencer
70,noxscore weekly,4,RRQ ALBERTTT,Gaming,1.54M,467.86K,https://www.noxinfluencer.com/youtube/channel/UC7ku_EXuULMyDZTyWpoMsKw,2022-09-17T03:26:23+00Z,noxinfluencer
71,noxscore weekly,4,nurrayni25,Entertainment,1.24M,20.03K,https://www.noxinfluencer.com/youtube/channel/UCKV1tnE1MSeKxFz0aPcgzZg,2022-09-17T03:26:23+00Z,noxinfluencer
72,noxscore weekly,4,Ditdim Vlog,Entertainment,806K,252.5K,https://www.noxinfluencer.com/youtube/channel/UCk5R9BUy3LYm6hzTFhgguUw,2022-09-17T03:26:23+00Z,noxinfluencer
73,noxscore weekly,4,Military Analysis,People & Blogs,269K,5.86K,https://www.noxinfluencer.com/youtube/channel/UCXgktcSwEGiLlv2g79P7sBA,2022-09-17T03:26:23+00Z,noxinfluencer
74,noxscore weekly,4,Alshad Ahmad,Pets & Animals,5.7M,1.11M,https://www.noxinfluencer.com/youtube/channel/UC3vEIgE_o46HVa8QrPa8Svg,2022-09-17T03:26:23+00Z,noxinfluencer
75,noxscore weekly,4,Fathir Salim,Entertainment,225K,264.9K,https://www.noxinfluencer.com/youtube/channel/UCl3DTzyJLo5a-8Mkw4KGAqQ,2022-09-17T03:26:23+00Z,noxinfluencer
76,noxscore weekly,4,Candra Dewi & Fika Official,People & Blogs,2.98M,516.43K,https://www.noxinfluencer.com/youtube/channel/UCVf7CD-q7sQq37VrvjvY1JQ,2022-09-17T03:26:23+00Z,noxinfluencer
77,noxscore weekly,4,SULE FAMILY,Entertainment,2.69M,189.66K,https://www.noxinfluencer.com/youtube/channel/UCf_1eJEpCBL1-lEb5_-Kj_g,2022-09-17T03:26:23+00Z,noxinfluencer
78,noxscore weekly,4,bobacott,Gaming,1.73M,3.7M,https://www.noxinfluencer.com/youtube/channel/UC0CxleerqkHYVcJieek39rw,2022-09-17T03:26:23+00Z,noxinfluencer
79,noxscore weekly,4,Koko Edric,People & Blogs,345K,250.74K,https://www.noxinfluencer.com/youtube/channel/UC4XVwToc1Q4sivjGV1IeAMw,2022-09-17T03:26:23+00Z,noxinfluencer
80,noxscore weekly,4,ZIDAN OFFICIAL,Entertainment,2.36M,11.27K,https://www.noxinfluencer.com/youtube/channel/UC45u9zlg84Ii4DnsDwZm7xg,2022-09-17T03:26:23+00Z,noxinfluencer
81,noxscore weekly,4,Davin OFFICIAL,People & Blogs,1.06M,768.72K,https://www.noxinfluencer.com/youtube/channel/UC2XitHe1yGZ_juhheEzAF2g,2022-09-17T03:26:23+00Z,noxinfluencer
82,noxscore weekly,4,Sesyani,Music,507K,40.48K,https://www.noxinfluencer.com/youtube/channel/UCI4zK6vCIEn7sT4svcT8lXg,2022-09-17T03:26:23+00Z,noxinfluencer
83,noxscore weekly,4,NovelToonTV,Film & Animation,162K,39.24K,https://www.noxinfluencer.com/youtube/channel/UCNGNmJ0TjUXQhTIK96nhBaQ,2022-09-17T03:26:23+00Z,noxinfluencer
84,noxscore weekly,4,Ikhsanzzz,Gaming,214K,48.01K,https://www.noxinfluencer.com/youtube/channel/UCkgF8e3oY1RUWkxA9k5wsww,2022-09-17T03:26:23+00Z,noxinfluencer
85,noxscore weekly,4,GadgetIn,Science & Technology,9.82M,1.81M,https://www.noxinfluencer.com/youtube/channel/UC1dI4tO13ApuSX0QeX8pHng,2022-09-17T03:26:23+00Z,noxinfluencer
86,noxscore weekly,4,BW.,Entertainment,5.17M,455.97K,https://www.noxinfluencer.com/youtube/channel/UCdpxBSzxXGz_J4K30YGvk_Q,2022-09-17T03:26:23+00Z,noxinfluencer
87,noxscore weekly,4,2045 TV,News & Politics,1.05M,103.37K,https://www.noxinfluencer.com/youtube/channel/UC_hsXl6yavGOzEphrBX01FQ,2022-09-17T03:26:23+00Z,noxinfluencer
88,noxscore weekly,4,SANTOON TV,Film & Animation,548K,81.92K,https://www.noxinfluencer.com/youtube/channel/UCZxodaZu876dShOF116aNUA,2022-09-17T03:26:23+00Z,noxinfluencer
89,noxscore weekly,4,Tina XL,People & Blogs,541K,323.97K,https://www.noxinfluencer.com/youtube/channel/UCVmPIcxioAtmJizHq403HNQ,2022-09-17T03:26:23+00Z,noxinfluencer
90,noxscore weekly,4,MIUUU,Gaming,412K,61.74K,https://www.noxinfluencer.com/youtube/channel/UCg2ljP_1HQ-FZxDHkVD9emQ,2022-09-17T03:26:23+00Z,noxinfluencer
91,noxscore weekly,4,Reimein,Gaming,214K,167.58K,https://www.noxinfluencer.com/youtube/channel/UCQ_hvbHoNjSDqTShSK8-RZg,2022-09-17T03:26:23+00Z,noxinfluencer
92,noxscore weekly,4,KrizzGuy 2.0,Entertainment,195K,100.06K,https://www.noxinfluencer.com/youtube/channel/UCJRHhKsHW-e55uJFLklmqfQ,2022-09-17T03:26:23+00Z,noxinfluencer
93,noxscore weekly,4,Upin & Ipin,Entertainment,9.03M,586.25K,https://www.noxinfluencer.com/youtube/channel/UChzn43FSMt_2TR97COECjRw,2022-09-17T03:26:23+00Z,noxinfluencer
94,noxscore weekly,4,Willie Salim,People & Blogs,6.13M,4.34M,https://www.noxinfluencer.com/youtube/channel/UCPCaXSwaos-QI03iZtx8I6g,2022-09-17T03:26:23+00Z,noxinfluencer
95,noxscore weekly,4,Fiki Naki,Entertainment,5.9M,2.16M,https://www.noxinfluencer.com/youtube/channel/UCL3jS4gOZ-wJA7oeV8c7low,2022-09-17T03:26:23+00Z,noxinfluencer
96,noxscore weekly,4,Alviand Miracle,Entertainment,2.15M,290.89K,https://www.noxinfluencer.com/youtube/channel/UC_PRK4CQf4tbWF0liVncUuQ,2022-09-17T03:26:23+00Z,noxinfluencer
97,noxscore weekly,4,The tira,Entertainment,1.24M,4.57M,https://www.noxinfluencer.com/youtube/channel/UCCy2xE0E7D1QN3sp89JL7qA,2022-09-17T03:26:23+00Z,noxinfluencer
98,noxscore weekly,4,IsaYang 123,People & Blogs,890K,449.51K,https://www.noxinfluencer.com/youtube/channel/UCs0dcYGiQcgED2oi_t4jkDw,2022-09-17T03:26:23+00Z,noxinfluencer
99,noxscore weekly,4,Troom Troom SELECT Indonesia,Howto & Style,737K,21.62K,https://www.noxinfluencer.com/youtube/channel/UCiqEYIuLvXorbMvHHQui4Mg,2022-09-17T03:26:23+00Z,noxinfluencer
100,noxscore weekly,4,Yudha Pangestu,Entertainment,603K,109K,https://www.noxinfluencer.com/youtube/channel/UCEaThhFUstqPAfMG-9C5TtA,2022-09-17T03:26:23+00Z,noxinfluencer
1,growth weekly,1,Rizalmaihndra,People & Blogs,77K,212.14K,https://www.noxinfluencer.com/youtube/channel/UCO87c90DZllM_mAjrb5irpg,2022-09-17T03:26:24+00Z,noxinfluencer
2,growth weekly,1,Rukun Indonesia,People & Blogs,39.7K,44.32K,https://www.noxinfluencer.com/youtube/channel/UCDOtaLj7pDnXqYddUc-s88w,2022-09-17T03:26:24+00Z,noxinfluencer
3,growth weekly,0.5,DendyAnimation07,Film & Animation,26.6K,141.07K,https://www.noxinfluencer.com/youtube/channel/UCGgoUyTfGNtzOzF0OnfTKSQ,2022-09-17T03:26:24+00Z,noxinfluencer
4,growth weekly,0,StayRey Channel,Entertainment,42.6K,7.43K,https://www.noxinfluencer.com/youtube/channel/UCnN7RfYiWbI8_V5txTnU-SA,2022-09-17T03:26:24+00Z,noxinfluencer
5,growth weekly,0,MUSICOLABORASI,People & Blogs,175K,770.81K,https://www.noxinfluencer.com/youtube/channel/UCbyozA1cA49jPuyGgW_hUXQ,2022-09-17T03:26:24+00Z,noxinfluencer
6,growth weekly,0,adigimin7,Howto & Style,45.7K,336.34K,https://www.noxinfluencer.com/youtube/channel/UCfOAdM5o9buYru993x2bxIw,2022-09-17T03:26:24+00Z,noxinfluencer
7,growth weekly,0,OFFICIAL TOYS,People & Blogs,93.1K,227.32K,https://www.noxinfluencer.com/youtube/channel/UCLnJVGk9UCcCDBtc530cRzg,2022-09-17T03:26:24+00Z,noxinfluencer
8,growth weekly,0,Ulasan.,People & Blogs,26.2K,41.79K,https://www.noxinfluencer.com/youtube/channel/UCUStec7LAlwxQt03Ts8MeJA,2022-09-17T03:26:24+00Z,noxinfluencer
9,growth weekly,0,Zamrud Gustina,Entertainment,39.9K,24.8K,https://www.noxinfluencer.com/youtube/channel/UCU9rE25MlXIUDjHqVvV2G4A,2022-09-17T03:26:24+00Z,noxinfluencer
10,growth weekly,0,Milo Kucing,Gaming,49.4K,26.52K,https://www.noxinfluencer.com/youtube/channel/UCE8MbZs5opHnAlD6BJvr7VA,2022-09-17T03:26:24+00Z,noxinfluencer
11,growth weekly,0.5,Dims Zi,Music,85.1K,12.85K,https://www.noxinfluencer.com/youtube/channel/UCN_5QIuRnAINlH5fTRjPt1Q,2022-09-17T03:26:24+00Z,noxinfluencer
12,growth weekly,0,MASKAS,Music,30.1K,54.16K,https://www.noxinfluencer.com/youtube/channel/UC0M-5Vou97-HjNROxVl1sVQ,2022-09-17T03:26:24+00Z,noxinfluencer
13,growth weekly,0,BENGEEK TV,Entertainment,66.1K,431.38K,https://www.noxinfluencer.com/youtube/channel/UCnJpuUSVz0vNtK6pNumjFQg,2022-09-17T03:26:24+00Z,noxinfluencer
14,growth weekly,0,Vina kios online,People & Blogs,21.4K,51.87K,https://www.noxinfluencer.com/youtube/channel/UC5wPO8yXB86rEXp2XhXFHwQ,2022-09-17T03:26:24+00Z,noxinfluencer
15,growth weekly,2,MOD MENU hiburan jowo,Gaming,20.2K,40.05K,https://www.noxinfluencer.com/youtube/channel/UCCOA4G4v7Dses5WuOxuajow,2022-09-17T03:26:24+00Z,noxinfluencer
16,growth weekly,1.5,Go Go Jess,Comedy,19.5K,254.1K,https://www.noxinfluencer.com/youtube/channel/UC-Khb2FayV_z3OSADQjKuXQ,2022-09-17T03:26:24+00Z,noxinfluencer
17,growth weekly,0,Napri Boy,Gaming,36.3K,163.97K,https://www.noxinfluencer.com/youtube/channel/UCW6mFApCX7KOGkwMYUSfs9w,2022-09-17T03:26:24+00Z,noxinfluencer
18,growth weekly,0,Mata Dzikir,People & Blogs,24K,3.51K,https://www.noxinfluencer.com/youtube/channel/UC_7LEXplmMCIeqeozhimOEQ,2022-09-17T03:26:24+00Z,noxinfluencer
19,growth weekly,0,MILENIAL SPIRIT,Sports,42.5K,52.51K,https://www.noxinfluencer.com/youtube/channel/UCuJCu4ftloW-L8b7cUleIuA,2022-09-17T03:26:24+00Z,noxinfluencer
20,growth weekly,2.5,CEGIK,Gaming,69.9K,9.1K,https://www.noxinfluencer.com/youtube/channel/UCMG0Nhk069putVJzv-FiqTw,2022-09-17T03:26:24+00Z,noxinfluencer
21,growth weekly,1,MAHRAKIDA,Entertainment,105K,88.98K,https://www.noxinfluencer.com/youtube/channel/UCs1XyER8dP8Ard3dDuXfNPg,2022-09-17T03:26:24+00Z,noxinfluencer
22,growth weekly,2,denichannel,People & Blogs,17.6K,26.44K,https://www.noxinfluencer.com/youtube/channel/UCKJRSJ7v3P9nOydMRBNHYIw,2022-09-17T03:26:24+00Z,noxinfluencer
23,growth weekly,0,FILSUF OFFICIAL,Sports,15.8K,17.22K,https://www.noxinfluencer.com/youtube/channel/UCbdfU5Q8XzpEz4b0cxZPpyw,2022-09-17T03:26:24+00Z,noxinfluencer
24,growth weekly,0,Malino Bola,Sports,14.5K,45.06K,https://www.noxinfluencer.com/youtube/channel/UCtPE5HhRZdL3pXlobVuAhyA,2022-09-17T03:26:24+00Z,noxinfluencer
25,growth weekly,0,IG: Gelia Linda,People & Blogs,158K,960.73K,https://www.noxinfluencer.com/youtube/channel/UCHQDNczwDg5nBEbS2XRxblQ,2022-09-17T03:26:24+00Z,noxinfluencer
26,growth weekly,0,Tiktokyahud,People & Blogs,68.4K,56.8K,https://www.noxinfluencer.com/youtube/channel/UCkaV16D6HeP41iCwLbtMmVQ,2022-09-17T03:26:24+00Z,noxinfluencer
27,growth weekly,2,Aiyeen FF,Gaming,29.1K,3.17K,https://www.noxinfluencer.com/youtube/channel/UCotzNnW3ykP55xiOdOe2SRw,2022-09-17T03:26:24+00Z,noxinfluencer
28,growth weekly,0,JOGIST TV,Gaming,16.2K,10.94K,https://www.noxinfluencer.com/youtube/channel/UCwvWSKSNO2YaaOOZwg3hWsw,2022-09-17T03:26:24+00Z,noxinfluencer
29,growth weekly,2.5,Malius World,Gaming,66.1K,16.44K,https://www.noxinfluencer.com/youtube/channel/UCR91_aERM9N1ZAkd6xg-xlA,2022-09-17T03:26:24+00Z,noxinfluencer
30,growth weekly,0.5,iyagus ugy,People & Blogs,17.8K,95.45K,https://www.noxinfluencer.com/youtube/channel/UCYvNU0PpiE-XgjGLRMiwLtQ,2022-09-17T03:26:24+00Z,noxinfluencer
31,growth weekly,0,Alsa Muz XD,Entertainment,42.4K,108.1K,https://www.noxinfluencer.com/youtube/channel/UC-K4bLks0p8z9ElWGaLlFZQ,2022-09-17T03:26:24+00Z,noxinfluencer
32,growth weekly,0,Acik Magetan,People & Blogs,25.2K,19.74K,https://www.noxinfluencer.com/youtube/channel/UCDlE-IX6VTh9psOP-WHSkrA,2022-09-17T03:26:24+00Z,noxinfluencer
33,growth weekly,1,Aryo Wiratmoyo,Entertainment,16.7K,395,https://www.noxinfluencer.com/youtube/channel/UCoU8-rEzHq7kHY0bP35eHSQ,2022-09-17T03:26:24+00Z,noxinfluencer
34,growth weekly,0.5,6M HAIR STAY,People & Blogs,186K,345,https://www.noxinfluencer.com/youtube/channel/UCnBrg92R-qlHsqdWlbcoHgg,2022-09-17T03:26:24+00Z,noxinfluencer
35,growth weekly,1.5,diana_princess.of_wales,People & Blogs,410K,29.28K,https://www.noxinfluencer.com/youtube/channel/UCJ9_q1mzXzR1DrmY0VjUuTg,2022-09-17T03:26:24+00Z,noxinfluencer
36,growth weekly,0,Yoppitanjuang,Music,62.5K,852.97K,https://www.noxinfluencer.com/youtube/channel/UC2t6yDofe4Wj9GoGfl3TboQ,2022-09-17T03:26:24+00Z,noxinfluencer
37,growth weekly,0.5,BULE KW,Entertainment,229K,1M,https://www.noxinfluencer.com/youtube/channel/UCAHGUJwmT1joL752RzZ1dNA,2022-09-17T03:26:24+00Z,noxinfluencer
38,growth weekly,0.5,Hits Songs,Music,59K,45.88K,https://www.noxinfluencer.com/youtube/channel/UCRM-F0to52y5IFvgiS9_BGQ,2022-09-17T03:26:24+00Z,noxinfluencer
39,growth weekly,0,Tiktube Indonesia,People & Blogs,45.6K,155.35K,https://www.noxinfluencer.com/youtube/channel/UCBbCwuIq7X4RmqdJTEn73pg,2022-09-17T03:26:24+00Z,noxinfluencer
40,growth weekly,0,Cari Jajan,People & Blogs,44.2K,131.27K,https://www.noxinfluencer.com/youtube/channel/UCs1js4eVhiU8RED4m0eJKrg,2022-09-17T03:26:24+00Z,noxinfluencer
41,growth weekly,2,David2001,Gaming,30.1K,7.38K,https://www.noxinfluencer.com/youtube/channel/UCZzUn2HkoIckyeJjEJuRa6A,2022-09-17T03:26:24+00Z,noxinfluencer
42,growth weekly,0,Vania Nazafarin,People & Blogs,18.8K,179.64K,https://www.noxinfluencer.com/youtube/channel/UCy_EJrR9zfo5W7A2e5qa1eA,2022-09-17T03:26:24+00Z,noxinfluencer
43,growth weekly,0,Ramsy Sangkalibu Remix,Music,14.5K,42.69K,https://www.noxinfluencer.com/youtube/channel/UCIcwc-TOLFJRzuqMOMUtgOA,2022-09-17T03:26:24+00Z,noxinfluencer
44,growth weekly,2,FbN ff,Gaming,100K,82.37K,https://www.noxinfluencer.com/youtube/channel/UCWJQR1Xm5i93sDfDAysQ-gQ,2022-09-17T03:26:24+00Z,noxinfluencer
45,growth weekly,0,MilsimSuper,Gaming,13.1K,69.87K,https://www.noxinfluencer.com/youtube/channel/UCw1hjYc6buxO56NGh6rplAQ,2022-09-17T03:26:24+00Z,noxinfluencer
46,growth weekly,0,BY STUDIO,Music,12.7K,239.27K,https://www.noxinfluencer.com/youtube/channel/UCBbO8XYcYKNmz95PXS6OxFg,2022-09-17T03:26:24+00Z,noxinfluencer
47,growth weekly,0.5,Ilham Suganda,Gaming,28.5K,7.93K,https://www.noxinfluencer.com/youtube/channel/UCdcQpmsa_g5kVuJuk7QmgZA,2022-09-17T03:26:24+00Z,noxinfluencer
48,growth weekly,0.5,Ether Plays,Gaming,34.7K,5.88K,https://www.noxinfluencer.com/youtube/channel/UCjCxBqQsYtM0nQajhV8-KPQ,2022-09-17T03:26:24+00Z,noxinfluencer
49,growth weekly,0,Sanz 94,Gaming,16.9K,789,https://www.noxinfluencer.com/youtube/channel/UCIU4CbcRhHq4zbC8vVENL4w,2022-09-17T03:26:24+00Z,noxinfluencer
50,growth weekly,1.5,Eryo Indo,Gaming,211K,85.75K,https://www.noxinfluencer.com/youtube/channel/UCWF7Fed6WSMJvzYXtOqoo6A,2022-09-17T03:26:24+00Z,noxinfluencer
51,growth weekly,0,Ununk Aurel Heriyadi,People & Blogs,207K,146.72K,https://www.noxinfluencer.com/youtube/channel/UCu9mIU_JVW99jokbfpFb0eg,2022-09-17T03:26:24+00Z,noxinfluencer
52,growth weekly,3.5,Fakta Terbaru ID,News & Politics,104K,101.89K,https://www.noxinfluencer.com/youtube/channel/UCoj2i04i1Iznda9To6MwmsA,2022-09-17T03:26:24+00Z,noxinfluencer
53,growth weekly,2,KAISAR FILM,News & Politics,26.9K,122.47K,https://www.noxinfluencer.com/youtube/channel/UCoJW9yRVG0aSXxMYNubkf2Q,2022-09-17T03:26:24+00Z,noxinfluencer
54,growth weekly,1,Ridho Tioba,Pets & Animals,24.8K,124.38K,https://www.noxinfluencer.com/youtube/channel/UCcgTF10mBEZHk7dINrKd5qw,2022-09-17T03:26:24+00Z,noxinfluencer
55,growth weekly,0,Chlowie the squad,People & Blogs,106K,316.21K,https://www.noxinfluencer.com/youtube/channel/UCUW0R8boKkDJVQIoYnhlFFA,2022-09-17T03:26:24+00Z,noxinfluencer
56,growth weekly,0,Nyssa Wedding & Decoration,People & Blogs,69.3K,138.55K,https://www.noxinfluencer.com/youtube/channel/UC_NCKn0-9bSiWa9VLX6zsDQ,2022-09-17T03:26:24+00Z,noxinfluencer
57,growth weekly,0,Arih lystia,Howto & Style,45.7K,138.1K,https://www.noxinfluencer.com/youtube/channel/UC4ceQ6OVmmG0oikSpJKZQtA,2022-09-17T03:26:24+00Z,noxinfluencer
58,growth weekly,1,PAW FROM WHERE,Gaming,55.1K,19.59K,https://www.noxinfluencer.com/youtube/channel/UCs4NEgjioG3caZRjqI7Yk0w,2022-09-17T03:26:24+00Z,noxinfluencer
59,growth weekly,0,Rupa Rupi TV,Music,12.4K,1.75K,https://www.noxinfluencer.com/youtube/channel/UCSvtE_lAdZMx9UZXuTZKJ_g,2022-09-17T03:26:24+00Z,noxinfluencer
60,growth weekly,0,Jualan baju online,People & Blogs,17.1K,42.73K,https://www.noxinfluencer.com/youtube/channel/UCgzwLb5cGHnEGRdvo_c_-Kw,2022-09-17T03:26:24+00Z,noxinfluencer
61,growth weekly,0.5,CuddleMe Indonesia,Education,15.4K,18.67K,https://www.noxinfluencer.com/youtube/channel/UCjLUwh1syuXJYWjEKC0kbpQ,2022-09-17T03:26:24+00Z,noxinfluencer
62,growth weekly,0.5,sugesti sukses 13,News & Politics,36.7K,122.94K,https://www.noxinfluencer.com/youtube/channel/UCkHD3fN4ue-6TGsZUcs6dCQ,2022-09-17T03:26:24+00Z,noxinfluencer
63,growth weekly,0,Bolata Tv,Entertainment,28.2K,241.27K,https://www.noxinfluencer.com/youtube/channel/UCQ6-YgrxjDaVkxp64wsh8HQ,2022-09-17T03:26:24+00Z,noxinfluencer
64,growth weekly,0,Lagu Rohani,Music,40K,15.54K,https://www.noxinfluencer.com/youtube/channel/UC0HWqPmPYGtJZ1k7z475iWg,2022-09-17T03:26:24+00Z,noxinfluencer
65,growth weekly,2.5,TMG Riz,Entertainment,894K,2.32M,https://www.noxinfluencer.com/youtube/channel/UCRsN-4Nsdr9I26ZDbrFsIsg,2022-09-17T03:26:24+00Z,noxinfluencer
66,growth weekly,0,Bapack Nadiem,People & Blogs,50.1K,110.71K,https://www.noxinfluencer.com/youtube/channel/UC_NKzMYTj3Wlca5HV8FS_0A,2022-09-17T03:26:24+00Z,noxinfluencer
67,growth weekly,0,Alvian Setiawan,People & Blogs,54.3K,236.34K,https://www.noxinfluencer.com/youtube/channel/UCaUS4tLlW5kwgjR8jYWLmOw,2022-09-17T03:26:24+00Z,noxinfluencer
68,growth weekly,0,QuetGaming09,Gaming,13.1K,1.4K,https://www.noxinfluencer.com/youtube/channel/UCIUy3fCwm6iO3VP2GuyOXPw,2022-09-17T03:26:24+00Z,noxinfluencer
69,growth weekly,0,MiLSiM UWC LRR,People & Blogs,19.1K,52.83K,https://www.noxinfluencer.com/youtube/channel/UC45oNsWdh0HQ49PCmI62ToA,2022-09-17T03:26:24+00Z,noxinfluencer
70,growth weekly,0,AR Gaming,Entertainment,13.9K,217.8K,https://www.noxinfluencer.com/youtube/channel/UCid60OqSq1FTndmUVJXWWeQ,2022-09-17T03:26:24+00Z,noxinfluencer
71,growth weekly,0,Denish yulio channel,Gaming,24.8K,34K,https://www.noxinfluencer.com/youtube/channel/UCC-QyWiqYKKVx9E-GIkMYcg,2022-09-17T03:26:24+00Z,noxinfluencer
72,growth weekly,0,dinprasetyo,Film & Animation,146K,807.86K,https://www.noxinfluencer.com/youtube/channel/UCTR9ppEY-DPhNT3U0NC3F8A,2022-09-17T03:26:24+00Z,noxinfluencer
73,growth weekly,0.5,Nisa ul,Entertainment,96.6K,876,https://www.noxinfluencer.com/youtube/channel/UCiZsXlsienuBznCau9c5UVQ,2022-09-17T03:26:24+00Z,noxinfluencer
74,growth weekly,0,LAGU TERBAIK,Music,90.8K,114.07K,https://www.noxinfluencer.com/youtube/channel/UC_25A0DsoM0OiRBvxN6H0SQ,2022-09-17T03:26:24+00Z,noxinfluencer
75,growth weekly,0,Sidaivan - Livestream,Gaming,53.6K,73.17K,https://www.noxinfluencer.com/youtube/channel/UCSWFXV2iBjvYc9wMvf7z-JA,2022-09-17T03:26:24+00Z,noxinfluencer
76,growth weekly,0,Benny Alfaris,People & Blogs,38.1K,213.88K,https://www.noxinfluencer.com/youtube/channel/UC81vkOUQ5BoMmSC4lFzGB7g,2022-09-17T03:26:24+00Z,noxinfluencer
77,growth weekly,0,Langgeng Jaya Official,People & Blogs,14.7K,11.23K,https://www.noxinfluencer.com/youtube/channel/UC7IxiSS8eDxZlbwqttVv2ng,2022-09-17T03:26:24+00Z,noxinfluencer
78,growth weekly,0,Heyrul Umam,Entertainment,45.4K,10.25K,https://www.noxinfluencer.com/youtube/channel/UCJfqAi10uSU2REUMy9fbwKA,2022-09-17T03:26:24+00Z,noxinfluencer
79,growth weekly,2,FK Communication,News & Politics,54.6K,550,https://www.noxinfluencer.com/youtube/channel/UC80mzf_mrz7-dcSK7rLbzQQ,2022-09-17T03:26:24+00Z,noxinfluencer
80,growth weekly,0,Lapor Pak Shorts,Comedy,188K,1.63M,https://www.noxinfluencer.com/youtube/channel/UCL6SfuBeMfyZKN8oy5B_wmg,2022-09-17T03:26:24+00Z,noxinfluencer
81,growth weekly,0,Tribun Flores,Sports,13K,637,https://www.noxinfluencer.com/youtube/channel/UCVlBbKdVLBo77VEfNHlOcOA,2022-09-17T03:26:24+00Z,noxinfluencer
82,growth weekly,0,Selia Aisnith【AKA Virtual】,Entertainment,19.5K,6.15K,https://www.noxinfluencer.com/youtube/channel/UCZphYueZZE2NVcriExbnkBw,2022-09-17T03:26:24+00Z,noxinfluencer
83,growth weekly,0,Raja Kelomang,Entertainment,93.7K,54.16K,https://www.noxinfluencer.com/youtube/channel/UCFg4KEzSiG7EyDnKnxI22bw,2022-09-17T03:26:24+00Z,noxinfluencer
84,growth weekly,1,Vian & Vany,Entertainment,29.4K,33.65K,https://www.noxinfluencer.com/youtube/channel/UCqbQhEijJHE-TGOSmLjK7tg,2022-09-17T03:26:24+00Z,noxinfluencer
85,growth weekly,1.5,Kucing Malas Family,Pets & Animals,57.2K,114.74K,https://www.noxinfluencer.com/youtube/channel/UCQPguSWM3amu4TeGS1K2UwA,2022-09-17T03:26:24+00Z,noxinfluencer
86,growth weekly,0.5,RaynKun,Entertainment,90.8K,191.24K,https://www.noxinfluencer.com/youtube/channel/UCZa2FVuGzEqRcRv385hcEPw,2022-09-17T03:26:24+00Z,noxinfluencer
87,growth weekly,0.5,Ardhianzy,Education,99.6K,87.2K,https://www.noxinfluencer.com/youtube/channel/UCd3PgaVcVCgfT_W_i78n0zg,2022-09-17T03:26:24+00Z,noxinfluencer
88,growth weekly,0,Lagu Sholawat Merdu,People & Blogs,33.2K,20.32K,https://www.noxinfluencer.com/youtube/channel/UCbqLBkOSYKCX8P8XyAk_wyg,2022-09-17T03:26:24+00Z,noxinfluencer
89,growth weekly,0,MJ kelana,People & Blogs,15.6K,119.28K,https://www.noxinfluencer.com/youtube/channel/UCp0REVHedAK4mOR8Z7cJFXA,2022-09-17T03:26:24+00Z,noxinfluencer
90,growth weekly,0,Lestari Wang Vlog 王達瑞,People & Blogs,38.1K,22.24K,https://www.noxinfluencer.com/youtube/channel/UC06CNjTT1oR7JSktKMA8zjg,2022-09-17T03:26:24+00Z,noxinfluencer
91,growth weekly,0,TUKANG AB,Howto & Style,99.2K,116.52K,https://www.noxinfluencer.com/youtube/channel/UCrsmZCdLXrAXfo3ERoTtXyw,2022-09-17T03:26:24+00Z,noxinfluencer
92,growth weekly,0,Ruang Temu Guru,People & Blogs,27.5K,7.19K,https://www.noxinfluencer.com/youtube/channel/UCzevpr1J-bjKL1nELnTuMGQ,2022-09-17T03:26:24+00Z,noxinfluencer
